yardline_100,ydstogo,td_prob,fg_prob,opp_td_prob,opp_fg_prob,no_score_prob,ep,n
49.0,6.0,0.23970711,0.16537344,0.26163238,0.16154163,0.16236694,-0.12920731,21
49.0,7.0,0.21070567,0.14951392,0.22754805,0.13725162,0.26635003,-0.069158666,21
49.0,8.0,0.24633065,0.16765147,0.26661405,0.16293986,0.14672153,-0.11409508,17
49.0,9.0,0.20774901,0.14424479,0.24346678,0.14524241,0.25084648,-0.24159773,19
49.0,10.0,0.16812462,0.1377693,0.16269638,0.10986801,0.415597,0.12968251,24
49.0,11.0,0.2022902,0.145673,0.23355415,0.1404735,0.26818982,-0.18967709,15
49.0,12.0,0.24450855,0.1636715,0.27412987,0.16845408,0.13907664,-0.20868021,4
49.0,13.0,0.2341635,0.16601452,0.28413486,0.1679783,0.13621484,-0.33987185,7
49.0,14.0,0.22124903,0.15473741,0.24918339,0.16465396,0.19981718,-0.21185383,8
49.0,15.0,0.23185435,0.15279295,0.26786497,0.16698419,0.16873527,-0.27799973,14
49.0,16.0,0.20931265,0.14833614,0.22422552,0.14395593,0.26579353,-0.08312947,2
49.0,17.0,0.21927351,0.15455893,0.28321594,0.16977084,0.16137816,-0.47626615,4
49.0,18.0,0.19961834,0.14052531,0.21522054,0.15063618,0.28318363,-0.12314544,5
49.0,19.0,0.18575232,0.13685688,0.23065501,0.14653543,0.29127035,-0.3329031,4
49.0,20.0,0.2562684,0.16500881,0.29002717,0.18508826,0.09204978,-0.28097376,6
49.0,21.0,0.26975614,0.16115761,0.33504635,0.18437313,0.036962833,-0.5102579,2
49.0,24.0,0.14069249,0.10866778,0.17124222,0.09506034,0.47588804,-0.16183269,2
49.0,26.0,0.2989056,0.1632336,0.24659567,0.17037857,0.111884214,0.35460907,1
49.0,27.0,0.25789,0.1455299,0.21421984,0.14809722,0.22715983,0.30643266,2
49.0,28.0,0.30812225,0.15904553,0.2644074,0.1730383,0.081311464,0.28415114,2
49.0,29.0,0.22281475,0.123107865,0.20363086,0.14544053,0.29686645,0.077088416,2
49.0,34.0,0.30488908,0.15825675,0.26912722,0.16076925,0.095055625,0.24970214,1
49.0,35.0,0.23834127,0.15866874,0.2212513,0.20255134,0.17124721,-0.012059716,1
50.0,0.0,0.0,0.21708244,0.0,0.0,0.78291756,0.6512473,1
50.0,1.0,0.29782894,0.16554756,0.21664003,0.1459438,0.16677713,0.6351866,54
50.0,2.0,0.25486574,0.14973669,0.22434168,0.14241442,0.22003774,0.24672508,34
50.0,3.0,0.2509382,0.15871851,0.24306478,0.15234654,0.18620285,0.08510462,26
50.0,4.0,0.23259053,0.14999467,0.23030674,0.14903359,0.19550332,0.03976962,29
50.0,5.0,0.24237742,0.15577173,0.24569686,0.15121627,0.1959976,0.0023576224,28
50.0,6.0,0.2357448,0.15814239,0.2407666,0.15712157,0.19943033,-0.020517796,38
50.0,7.0,0.24074516,0.16175944,0.2566788,0.15941569,0.17235303,-0.09245483,34
50.0,8.0,0.21434382,0.15370798,0.23893917,0.15196411,0.23274012,-0.15608495,27
50.0,9.0,0.18379934,0.1377654,0.19549446,0.13531744,0.3400041,-0.064005725,19
50.0,10.0,0.17404859,0.15499438,0.19377117,0.122082956,0.34849012,-0.030723281,24
50.0,11.0,0.12863791,0.09862315,0.13992827,0.098108485,0.4110393,-0.068005204,17
50.0,12.0,0.22367516,0.15594646,0.2577168,0.15897037,0.19400053,-0.2356473,11
50.0,13.0,0.25238904,0.16852295,0.28417033,0.17833388,0.10702057,-0.24136439,7
50.0,14.0,0.23845674,0.16320042,0.29284105,0.18189658,0.111828916,-0.42080715,11
50.0,15.0,0.21932292,0.14795223,0.23241584,0.17108406,0.21952215,-0.14801027,7
50.0,16.0,0.18800348,0.12866062,0.21059956,0.14241272,0.3221671,-0.19018722,4
50.0,17.0,0.22578754,0.16285343,0.27623847,0.17708014,0.14770174,-0.38255426,6
50.0,18.0,0.23059344,0.14614807,0.25537708,0.17049983,0.18638763,-0.23377514,8
50.0,19.0,0.2957647,0.16930306,0.30124432,0.21227701,0.007054743,-0.14743096,1
50.0,20.0,0.19529322,0.12847419,0.22480449,0.13397776,0.30634063,-0.20724058,4
50.0,21.0,0.18676509,0.11371732,0.16647516,0.13282369,0.3927045,0.0936661,2
50.0,22.0,0.15838195,0.122234926,0.15387374,0.13760701,0.4220973,-0.0093125515,4
50.0,23.0,0.2707852,0.166393,0.33346665,0.20793338,0.0068423273,-0.54312813,1
50.0,24.0,0.20090543,0.14485063,0.2370789,0.150795,0.25302276,-0.25199777,1
50.0,25.0,0.040394533,0.06190251,0.028176323,0.049889673,0.8164827,0.12566318,3
50.0,26.0,0.18122847,0.11269783,0.19023646,0.10808642,0.39276856,-0.022312684,1
50.0,27.0,0.07256422,0.10186807,0.048228875,0.1049352,0.6677094,0.16693842,1
50.0,31.0,0.23975767,0.14999457,0.2072098,0.12144757,0.27048254,0.32469922,1
51.0,1.0,0.29903045,0.16134429,0.22293729,0.14488886,0.16386533,0.59116054,55
51.0,2.0,0.24824247,0.15137541,0.24790545,0.13967958,0.20389953,0.049421433,17
51.0,3.0,0.23600595,0.15064509,0.23919153,0.14276429,0.22265112,0.012768496,21
51.0,4.0,0.22904547,0.14984615,0.22190328,0.14160606,0.24958232,0.08480239,21
51.0,5.0,0.21455592,0.14282377,0.22944891,0.13756512,0.2673662,-0.07717404,24
51.0,6.0,0.21908355,0.15600187,0.25128013,0.15510441,0.20938306,-0.20991583,24
51.0,7.0,0.24247903,0.1649982,0.2698685,0.1636918,0.15036286,-0.17716981,22
51.0,8.0,0.22626185,0.1626476,0.26490256,0.1596299,0.17691673,-0.24801527,22
51.0,9.0,0.22010675,0.15598764,0.2608116,0.15444183,0.19819805,-0.26534083,20
51.0,10.0,0.19342226,0.13771729,0.21994366,0.14345954,0.29765618,-0.19238529,22
51.0,11.0,0.18969075,0.14271942,0.21595867,0.1451222,0.2981153,-0.18003662,14
51.0,12.0,0.24518421,0.16368897,0.30024722,0.17142622,0.109021336,-0.39585075,15
51.0,13.0,0.23700324,0.16076031,0.2916481,0.1758287,0.123586416,-0.41348568,10
51.0,14.0,0.19020815,0.14019714,0.2243718,0.13728382,0.29982114,-0.22197647,6
51.0,15.0,0.2158618,0.14752649,0.25231382,0.15958884,0.21545844,-0.2799122,8
51.0,16.0,0.20168012,0.13840757,0.24472685,0.14943972,0.25546113,-0.32017744,8
51.0,17.0,0.23880588,0.15244704,0.28213137,0.17900787,0.136166,-0.36748302,4
51.0,18.0,0.275904,0.17428532,0.33174664,0.1840491,0.019101126,-0.3963792,1
51.0,19.0,0.11264096,0.09601864,0.1555016,0.0997726,0.52600527,-0.29343507,2
51.0,20.0,0.22295418,0.1382697,0.2533469,0.15741375,0.2179381,-0.25687614,4
51.0,21.0,0.2535148,0.15073903,0.28280345,0.17234886,0.12882982,-0.25574532,3
51.0,22.0,0.25707775,0.15949178,0.3007348,0.1889201,0.08359411,-0.3816963,2
51.0,23.0,0.13730983,0.11584005,0.16773716,0.12340329,0.44683015,-0.22107084,1
51.0,24.0,0.19439109,0.11977502,0.21138823,0.124016605,0.3401178,-0.1180479,3
52.0,1.0,0.278046,0.15514366,0.22129297,0.13956359,0.19890553,0.45164862,46
52.0,2.0,0.23996414,0.14659868,0.22347398,0.14150435,0.24037082,0.1406761,21
52.0,3.0,0.22035642,0.13707893,0.20896873,0.13043341,0.29555622,0.10887021,28
52.0,4.0,0.20934206,0.13826759,0.20682804,0.1344966,0.30356997,0.03862664,19
52.0,5.0,0.27119625,0.16809486,0.28139663,0.16555253,0.1031272,-0.049576174,21
52.0,6.0,0.22414689,0.1573309,0.24729167,0.15362889,0.2093426,-0.14071046,19
52.0,7.0,0.22428764,0.15405981,0.2542618,0.15286513,0.20552878,-0.19434945,33
52.0,8.0,0.21706264,0.15049665,0.25727114,0.1502459,0.21663566,-0.27089992,14
52.0,9.0,0.18307012,0.12846541,0.20887797,0.12607494,0.34557042,-0.16261768,24
52.0,10.0,0.21466856,0.14512669,0.254446,0.15090698,0.22679341,-0.28576523,27
52.0,11.0,0.21818553,0.14461388,0.25238717,0.15559897,0.2192339,-0.25882939,11
52.0,12.0,0.20721476,0.14471848,0.25738218,0.14495786,0.23542817,-0.33859202,9
52.0,13.0,0.24782002,0.1632294,0.30648854,0.17681131,0.09505467,-0.4386363,10
52.0,14.0,0.21038829,0.14594075,0.25662693,0.15747844,0.21834253,-0.34282422,9
52.0,15.0,0.26799503,0.16728735,0.31273317,0.19134164,0.04965333,-0.37290254,7
52.0,16.0,0.256942,0.1707039,0.3376309,0.2000172,0.022586962,-0.63803595,3
52.0,17.0,0.2769216,0.16957194,0.3298773,0.19408934,0.01622559,-0.42731467,3
52.0,18.0,0.2189308,0.15040572,0.2901287,0.17370996,0.15645197,-0.55534565,5
52.0,19.0,0.16492136,0.11820461,0.15803607,0.106008045,0.44590306,0.09250948,2
52.0,20.0,0.26118314,0.1616447,0.2991341,0.18823431,0.081217095,-0.3388163,2
52.0,21.0,0.28946328,0.1633631,0.31454155,0.1849991,0.032788336,-0.21957581,3
52.0,22.0,0.31237972,0.16231264,0.3265108,0.17296435,0.0132088205,-0.11493736,1
52.0,23.0,0.16415755,0.12084779,0.18001403,0.13978656,0.38868922,-0.16104913,2
52.0,24.0,0.2016861,0.12758294,0.22521758,0.1379926,0.29747817,-0.1821039,2
52.0,28.0,0.17532933,0.13004678,0.20397389,0.16882044,0.31644756,-0.31323415,2
52.0,34.0,0.028338837,0.041313015,0.036184784,0.06742211,0.81280005,-0.10946757,1
53.0,1.0,0.27653277,0.15367639,0.22754675,0.14227526,0.1924364,0.38376462,34
53.0,2.0,0.22024922,0.13738059,0.19364865,0.12912935,0.31194875,0.21974687,19
53.0,3.0,0.24886185,0.15548113,0.26049817,0.15657109,0.16965577,-0.074682645,32
53.0,4.0,0.26397038,0.16382803,0.2697314,0.16393022,0.12884541,-0.02886599,34
53.0,5.0,0.22466056,0.14833258,0.23615626,0.14584821,0.23541433,-0.060113344,18
53.0,6.0,0.21546708,0.15062551,0.24915442,0.14831331,0.22665198,-0.21605965,28
53.0,7.0,0.2397458,0.16175249,0.2731882,0.1619171,0.15439212,-0.224163,29
53.0,8.0,0.21994537,0.15776542,0.2708015,0.15919368,0.18245192,-0.34746537,27
53.0,9.0,0.17639424,0.13266125,0.23330781,0.14300959,0.30633605,-0.418408,20
53.0,10.0,0.17365634,0.12322503,0.19467172,0.11776896,0.3836675,-0.12243846,27
53.0,11.0,0.21721679,0.15488021,0.28068006,0.16615401,0.1707265,-0.46497914,8
53.0,12.0,0.19475,0.13261612,0.22650748,0.14942026,0.2877525,-0.26162905,9
53.0,13.0,0.1551154,0.10995984,0.1917405,0.11877681,0.41675568,-0.27388486,10
53.0,14.0,0.24767275,0.1591276,0.2968006,0.17804357,0.10804777,-0.39013574,8
53.0,15.0,0.20627196,0.14556171,0.26389715,0.16418856,0.20961744,-0.4461274,9
53.0,16.0,0.24703369,0.16445975,0.34040275,0.19294459,0.043567408,-0.725067,1
53.0,17.0,0.22880898,0.15448084,0.28263366,0.17140095,0.15098518,-0.41384104,9
53.0,18.0,0.21091597,0.1525122,0.2739449,0.16441576,0.18632008,-0.461506,6
53.0,19.0,0.2517056,0.16941223,0.34825265,0.20784876,0.008581596,-0.77364206,2
53.0,21.0,0.28904614,0.16340566,0.31756333,0.17910922,0.03841259,-0.23234338,2
53.0,23.0,0.22555715,0.14878444,0.26807496,0.15995483,0.18429744,-0.31388566,3
53.0,24.0,0.2890812,0.1587464,0.31269023,0.18403447,0.04389834,-0.22901636,1
53.0,28.0,0.15094882,0.10736414,0.1359814,0.11876618,0.48100406,0.07911641,1
53.0,29.0,0.28658277,0.1554752,0.32355082,0.18840885,0.032841083,-0.34477693,1
53.0,31.0,0.08938391,0.08664591,0.11464089,0.094018355,0.6066376,-0.18383244,1
53.0,46.0,0.33795428,0.1568781,0.2860646,0.19074944,0.0143818855,0.2743375,1
54.0,1.0,0.28199807,0.14393097,0.239882,0.15247825,0.17349343,0.2783144,50
54.0,2.0,0.23105954,0.12981367,0.22943442,0.14517197,0.25637445,-0.024798973,26
54.0,3.0,0.21741654,0.13108051,0.22806136,0.13851455,0.2761807,-0.08551656,23
54.0,4.0,0.23653884,0.13846995,0.25536865,0.15183666,0.20830266,-0.15983732,33
54.0,5.0,0.25202245,0.15161772,0.2828572,0.16991487,0.13438655,-0.2598717,29
54.0,6.0,0.22738741,0.14354834,0.26694715,0.1589583,0.19351068,-0.31075794,29
54.0,7.0,0.24634506,0.15571813,0.29005423,0.17282563,0.12596746,-0.3466855,24
54.0,8.0,0.20245218,0.13566677,0.25673485,0.15276399,0.24393481,-0.4208863,21
54.0,9.0,0.23827286,0.15313222,0.28458428,0.17563984,0.13898319,-0.38027284,19
54.0,10.0,0.16936623,0.11007106,0.18699005,0.12441217,0.4028215,-0.15972456,26
54.0,11.0,0.23908192,0.14950831,0.2945725,0.17510954,0.13049187,-0.45151743,9
54.0,12.0,0.16380914,0.10895859,0.21254987,0.12347938,0.38325155,-0.37559083,13
54.0,13.0,0.19738089,0.1255434,0.24077477,0.15240422,0.27539852,-0.37570056,6
54.0,14.0,0.18343279,0.13058516,0.2366914,0.16076748,0.27957052,-0.4536107,7
54.0,15.0,0.22750254,0.1383358,0.29427475,0.17959678,0.14952439,-0.5786616,10
54.0,16.0,0.11583596,0.0778055,0.17149,0.092003055,0.5342956,-0.42800513,3
54.0,17.0,0.12977827,0.099624135,0.18165725,0.10725459,0.47451416,-0.37757692,3
54.0,18.0,0.2467606,0.14920287,0.33592382,0.1968971,0.05827849,-0.7522311,3
54.0,19.0,0.19488208,0.12606202,0.25135767,0.15939951,0.25863126,-0.48514998,6
54.0,20.0,0.21073182,0.127717,0.24679326,0.17170762,0.23409684,-0.37536973,7
54.0,21.0,0.3072044,0.14926781,0.31608728,0.20676474,0.006663461,-0.21765934,1
54.0,22.0,0.26941523,0.14844191,0.35925123,0.18318412,0.0253892,-0.71503705,1
54.0,23.0,0.24401683,0.13807857,0.28682002,0.16914454,0.15140384,-0.38298097,2
54.0,31.0,0.2933378,0.14145054,0.25328425,0.17947814,0.12210023,0.17493084,1
55.0,1.0,0.27890626,0.14090058,0.24084823,0.14886534,0.18223555,0.25127655,65
55.0,2.0,0.24634518,0.13683146,0.25408822,0.15088287,0.18541233,-0.09069099,56
55.0,3.0,0.22027884,0.13019544,0.239912,0.14514007,0.2554355,-0.17185919,30
55.0,4.0,0.22590719,0.13605791,0.2553691,0.15593974,0.21805657,-0.2555296,29
55.0,5.0,0.21193814,0.12826395,0.23895253,0.14416283,0.26828888,-0.22732036,45
55.0,6.0,0.2154209,0.13466938,0.25163585,0.15007046,0.23945633,-0.28930983,33
55.0,7.0,0.2137279,0.14144608,0.26321515,0.15572195,0.21725085,-0.37936372,28
55.0,8.0,0.20940042,0.13662034,0.27252716,0.15742375,0.2150019,-0.49349663,34
55.0,9.0,0.22874576,0.14110689,0.2743741,0.16683593,0.18005988,-0.38641906,19
55.0,10.0,0.20246944,0.12697582,0.24675192,0.14852154,0.26687792,-0.36424303,32
55.0,11.0,0.18909717,0.12772919,0.23292853,0.14778899,0.29410642,-0.36012194,14
55.0,12.0,0.21921639,0.12978773,0.28117746,0.15915793,0.20098142,-0.5130007,11
55.0,13.0,0.23451424,0.14311281,0.30845913,0.17072988,0.13162565,-0.58763963,6
55.0,14.0,0.19590025,0.12594531,0.2580453,0.15039244,0.25993046,-0.4968214,14
55.0,15.0,0.17708312,0.10458391,0.21920954,0.1350622,0.35499325,-0.37553573,12
55.0,16.0,0.2098697,0.13308181,0.2844405,0.17091535,0.19032355,-0.6207277,8
55.0,17.0,0.1754119,0.114411175,0.22467263,0.14174135,0.33376676,-0.41355714,5
55.0,18.0,0.22885697,0.13980709,0.2842884,0.1756515,0.16195332,-0.48849997,3
55.0,19.0,0.026669785,0.0380998,0.012831338,0.026042504,0.8946961,0.13304803,1
55.0,20.0,0.21071008,0.1260575,0.2585898,0.1664297,0.22829656,-0.4454974,4
55.0,22.0,0.20871545,0.12808515,0.25879654,0.1564073,0.23843376,-0.42545596,3
55.0,23.0,0.29205692,0.15134951,0.33090663,0.18816055,0.026600622,-0.37152156,1
55.0,24.0,0.22897288,0.1337735,0.30873144,0.1735938,0.13766602,-0.65366465,1
55.0,25.0,0.13853838,0.07956931,0.17090355,0.094473645,0.5096839,-0.26387507,2
55.0,26.0,0.2832304,0.14587277,0.3168044,0.19859606,0.039949067,-0.3731737,2
55.0,27.0,0.11979683,0.09023449,0.14814779,0.121128246,0.51474035,-0.28297704,2
55.0,33.0,0.2124089,0.1343177,0.20665516,0.12851208,0.30668873,0.06358803,1
56.0,1.0,0.2651331,0.13690707,0.23659118,0.14801526,0.20493594,0.17503048,57
56.0,2.0,0.24229288,0.13469583,0.24889357,0.1497514,0.21479495,-0.08094802,36
56.0,3.0,0.24707,0.1423863,0.2735599,0.16197431,0.16504884,-0.23332852,24
56.0,4.0,0.23091885,0.1342602,0.25409824,0.15120508,0.22042134,-0.20322523,30
56.0,5.0,0.20782359,0.12491099,0.24130622,0.14008634,0.27724913,-0.27015752,27
56.0,6.0,0.24185944,0.147282,0.28434095,0.17124121,0.14583556,-0.35901284,34
56.0,7.0,0.21864684,0.13645406,0.26559633,0.15632688,0.21337748,-0.37742335,28
56.0,8.0,0.2279427,0.14632918,0.28894818,0.16989549,0.15713385,-0.48606035,22
56.0,9.0,0.19700429,0.12952742,0.25754446,0.15753832,0.25005087,-0.49906877,21
56.0,10.0,0.19706179,0.12139895,0.23832135,0.14661583,0.2891171,-0.35641932,21
56.0,11.0,0.20229751,0.13249531,0.2704048,0.15307587,0.2316656,-0.5272503,11
56.0,12.0,0.19945596,0.12631892,0.25639603,0.15680668,0.25180125,-0.48243344,13
56.0,13.0,0.22144367,0.13151127,0.27732906,0.1695999,0.18947653,-0.49403444,12
56.0,14.0,0.21310124,0.12598856,0.26623622,0.16561908,0.2201915,-0.48343807,13
56.0,15.0,0.23722704,0.1424017,0.30264184,0.18694337,0.11905529,-0.5795836,15
56.0,16.0,0.19454269,0.13194889,0.25800583,0.16352403,0.24169397,-0.5281608,6
56.0,17.0,0.1969626,0.1264057,0.27625942,0.15536426,0.23197617,-0.62503153,6
56.0,18.0,0.25297028,0.14474249,0.3356712,0.19954222,0.056086905,-0.73321253,2
56.0,19.0,0.20558971,0.1452743,0.26604337,0.15521185,0.21637167,-0.44342828,1
56.0,20.0,0.26105937,0.15064552,0.36102134,0.19924246,0.013949914,-0.8298116,1
56.0,21.0,0.21593645,0.13366573,0.2910295,0.1742939,0.17361403,-0.6336759,7
56.0,22.0,0.029455319,0.027323075,0.01917933,0.026147258,0.89640707,0.07555051,1
56.0,23.0,0.21855286,0.13320902,0.2848514,0.17225528,0.17764877,-0.5647862,2
56.0,24.0,0.2722561,0.1481929,0.289339,0.20031504,0.07895624,-0.26601064,1
56.0,26.0,0.25811824,0.13717592,0.3241493,0.18401243,0.07863353,-0.57766473,1
56.0,28.0,0.22836164,0.13425754,0.20827983,0.14499426,0.27371207,0.11541737,1
56.0,29.0,0.13877442,0.08136946,0.1212404,0.09824427,0.5539092,0.08087066,1
56.0,30.0,0.24501728,0.13932233,0.27642095,0.1590064,0.16463056,-0.26194113,1
56.0,32.0,0.33043182,0.13763544,0.3134942,0.18223803,0.022668073,-0.007390406,1
56.0,40.0,0.34125656,0.13524471,0.29569948,0.20594831,0.006809884,0.12206967,1
57.0,1.0,0.24710548,0.1292695,0.21390004,0.14065884,0.26135364,0.20566253,33
57.0,2.0,0.25985497,0.14316583,0.2774452,0.16318211,0.1465663,-0.17324403,36
57.0,3.0,0.23668763,0.14412697,0.26755708,0.16014168,0.18211035,-0.25407115,34
57.0,4.0,0.24926499,0.14848061,0.28957102,0.16881537,0.13428725,-0.3324875,30
57.0,5.0,0.23226658,0.14349629,0.2729916,0.16348839,0.17732178,-0.33163774,19
57.0,6.0,0.23642613,0.14786938,0.28042996,0.16802917,0.15812051,-0.35881725,22
57.0,7.0,0.21406712,0.13646053,0.26404443,0.15676905,0.22031231,-0.4016403,27
57.0,8.0,0.23272157,0.1429495,0.28153282,0.1712754,0.16221818,-0.4165442,20
57.0,9.0,0.23962727,0.15544195,0.30978188,0.1800732,0.10541168,-0.55450726,22
57.0,10.0,0.21423024,0.13324022,0.2602079,0.1588157,0.22498512,-0.38957936,21
57.0,11.0,0.21655993,0.1382906,0.27306286,0.1706896,0.19196804,-0.48402223,12
57.0,12.0,0.2125183,0.12812689,0.26985183,0.15733235,0.22154896,-0.47720116,14
57.0,13.0,0.21792832,0.13568823,0.27869123,0.1699033,0.18828838,-0.51959467,13
57.0,14.0,0.17637815,0.1135941,0.2365224,0.14967632,0.3146148,-0.51968515,15
57.0,15.0,0.22043166,0.14158356,0.31493402,0.18208781,0.12822068,-0.766909,10
57.0,16.0,0.20263635,0.12752672,0.2819901,0.16795282,0.20981133,-0.6671092,6
57.0,17.0,0.20910676,0.1359147,0.29446462,0.1722955,0.17691332,-0.69558007,6
57.0,18.0,0.18352519,0.12338524,0.26386437,0.1537705,0.26569176,-0.6411569,3
57.0,19.0,0.20393479,0.12836502,0.27569667,0.17141561,0.21071851,-0.62122154,3
57.0,20.0,0.24656212,0.1392666,0.3055797,0.18305542,0.11274446,-0.5300391,6
57.0,21.0,0.18786818,0.112163424,0.2282063,0.13483904,0.32545307,-0.33485982,4
57.0,22.0,0.26031935,0.13804434,0.31359628,0.18826485,0.087816335,-0.5114128,3
57.0,23.0,0.26461905,0.1411874,0.32045186,0.19350484,0.070286885,-0.5392711,2
57.0,24.0,0.01833938,0.029244509,0.0101665985,0.0339869,0.90661925,0.043575615,1
57.0,27.0,0.03781649,0.03147036,0.08364867,0.09085356,0.75316924,-0.49802297,1
57.0,28.0,0.2976383,0.1339979,0.34337866,0.19409993,0.017035725,-0.48480356,1
57.0,29.0,0.31012505,0.13631155,0.33081913,0.19730593,0.01125104,-0.3123971,2
57.0,31.0,0.0072987564,0.026074434,0.006110798,0.0021475,0.95237464,0.08734756,1
58.0,1.0,0.2633344,0.13619189,0.23841314,0.14839697,0.20590915,0.1448698,30
58.0,2.0,0.23176017,0.13204773,0.2470989,0.14830805,0.23176078,-0.14751549,20
58.0,3.0,0.24402481,0.14476645,0.29179674,0.16527587,0.14478691,-0.3866848,41
58.0,4.0,0.2441889,0.14537928,0.28532055,0.1674502,0.14803177,-0.34344047,34
58.0,5.0,0.2131584,0.12999831,0.25224137,0.14818932,0.24798116,-0.31919467,34
58.0,6.0,0.22948238,0.14271481,0.28151658,0.16680692,0.17002882,-0.42763668,25
58.0,7.0,0.23538843,0.14872985,0.29897043,0.16992888,0.13767116,-0.49887815,14
58.0,8.0,0.19106174,0.12826532,0.2430765,0.1461357,0.28337932,-0.40930265,26
58.0,9.0,0.23727088,0.14736615,0.3063181,0.17501228,0.124588214,-0.5562925,14
58.0,10.0,0.21784641,0.13315216,0.27943537,0.16051583,0.19965068,-0.5030291,23
58.0,11.0,0.19632927,0.12907274,0.26608726,0.16032,0.23943052,-0.5733165,10
58.0,12.0,0.19030707,0.11833237,0.25802833,0.14955266,0.27517036,-0.5599202,9
58.0,13.0,0.24399523,0.14341079,0.3192792,0.18507634,0.09618542,-0.6392494,8
58.0,14.0,0.21857005,0.1261496,0.27472514,0.16474941,0.20528021,-0.4973294,8
58.0,15.0,0.17814718,0.11560554,0.23800306,0.15059632,0.30801386,-0.5133465,11
58.0,16.0,0.22386543,0.13930923,0.3181068,0.18376896,0.12249843,-0.77948165,9
58.0,17.0,0.2011244,0.13421908,0.26340035,0.16325237,0.22767004,-0.5123833,5
58.0,18.0,0.22956622,0.14567028,0.31289902,0.18512744,0.11482629,-0.69028044,4
58.0,19.0,0.21592498,0.12414009,0.2710298,0.18171187,0.1965364,-0.54687935,3
58.0,20.0,0.21362565,0.1225794,0.28020498,0.17698425,0.19754045,-0.6217362,3
58.0,21.0,0.25451088,0.1317943,0.2951323,0.17446823,0.13172741,-0.3971974,3
58.0,22.0,0.2522858,0.13527085,0.31671962,0.18525186,0.098212846,-0.5860894,2
58.0,23.0,0.20033196,0.12678972,0.25371885,0.14757754,0.2602759,-0.42687237,1
58.0,25.0,0.19257402,0.11721872,0.26538345,0.16306224,0.25303406,-0.63822925,2
58.0,27.0,0.00816654,0.029609334,0.008791639,0.0046126195,0.94629604,0.073689446,1
58.0,29.0,0.32312268,0.13018222,0.32495502,0.18385576,0.026325662,-0.16281664,1
58.0,30.0,0.13332854,0.060851105,0.12485112,0.10103633,0.57353127,-0.05251348,1
59.0,1.0,0.28931987,0.14515123,0.26734486,0.16459352,0.124598436,0.104461715,42
59.0,2.0,0.25127178,0.1382078,0.27598614,0.16300929,0.16263558,-0.23859775,21
59.0,3.0,0.21649301,0.1359994,0.2559464,0.1588312,0.22428004,-0.33580446,21
59.0,4.0,0.220506,0.13358323,0.26226076,0.15752418,0.21681999,-0.3541859,48
59.0,5.0,0.22619925,0.1385528,0.26987138,0.16175823,0.1942346,-0.36493155,44
59.0,6.0,0.21402094,0.13555442,0.2665386,0.15622105,0.21846567,-0.4199443,35
59.0,7.0,0.21306121,0.13872832,0.26666173,0.16065578,0.21174282,-0.43065012,31
59.0,8.0,0.21186376,0.13956855,0.28214166,0.16747698,0.1895607,-0.56507933,28
59.0,9.0,0.22203718,0.14265259,0.2960953,0.16656502,0.16238624,-0.57780874,35
59.0,10.0,0.21366872,0.13306965,0.2731831,0.16641977,0.20555986,-0.5090161,34
59.0,11.0,0.19471665,0.12599593,0.25627768,0.15973687,0.2543151,-0.52334535,18
59.0,12.0,0.21831168,0.127962,0.28693205,0.16921887,0.18856491,-0.59610087,14
59.0,13.0,0.18402359,0.11782095,0.26975366,0.15014598,0.26878673,-0.6881701,13
59.0,14.0,0.20849045,0.13643089,0.2952322,0.17513685,0.17481275,-0.71514416,7
59.0,15.0,0.22243154,0.12947166,0.29213113,0.17390597,0.17018318,-0.6071448,12
59.0,16.0,0.21863504,0.14230238,0.32290107,0.18291739,0.120059095,-0.83622056,5
59.0,17.0,0.2543345,0.14602442,0.3199282,0.20613989,0.06071031,-0.62492085,4
59.0,18.0,0.19005406,0.12069166,0.26558673,0.17970842,0.23363721,-0.69333696,3
59.0,19.0,0.1742886,0.10781801,0.24235804,0.1475446,0.3176196,-0.584671,7
59.0,20.0,0.21953669,0.12852891,0.29951572,0.17552252,0.16603068,-0.6886076,4
59.0,21.0,0.2260016,0.13577335,0.2820204,0.17270894,0.17125699,-0.49068058,4
59.0,22.0,0.18238577,0.10570554,0.24411526,0.15588582,0.3019249,-0.57230973,5
59.0,24.0,0.25858486,0.14310202,0.36608762,0.20900625,0.005603155,-0.9277468,2
59.0,25.0,0.043303035,0.04997316,0.054832026,0.0654875,0.78268117,-0.12246924,2
59.0,26.0,0.21139215,0.121440545,0.24234064,0.16361995,0.24929209,-0.3337211,1
59.0,29.0,0.22030781,0.116649374,0.23328614,0.15845372,0.2594622,-0.20694248,1
60.0,1.0,0.27685452,0.1403805,0.26807296,0.1594487,0.14684856,0.011790857,43
60.0,2.0,0.25212222,0.1441639,0.2790655,0.16254938,0.15281318,-0.2342549,25
60.0,3.0,0.23443104,0.13842604,0.27894598,0.16431025,0.17490636,-0.38049707,30
60.0,4.0,0.20529145,0.12457606,0.24781315,0.14449753,0.2698807,-0.3490857,32
60.0,5.0,0.21294299,0.13264638,0.26698437,0.15702127,0.22212905,-0.4434067,36
60.0,6.0,0.20330985,0.1273085,0.2513688,0.15110034,0.25828674,-0.3989031,24
60.0,7.0,0.2220325,0.13903207,0.29307303,0.16774578,0.16937327,-0.57401955,33
60.0,8.0,0.21621916,0.13996132,0.29250854,0.17045373,0.17180093,-0.6153511,21
